"id"	"data$Uniprot"	"data$Symbol"	"iBAQ.CA_1"	"iBAQ.CA_2"	"iBAQ.CA_3"	"iBAQ.FA_1"	"iBAQ.FA_2"	"iBAQ.FA_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
746	"Q0B917"	"Bamb_3802"	18.3681142232219	18.4239858094	17.7165247631284	17.142306531211	18.2414897821768	16.9703369039945	0.718163859455979	1.56678931148085	0.759387231295584	0.192228867168198	0.458489621602436	0.15826794001991	0.196608957089645	4	12.260008396405	1.6764475622441	0.31514988351991	1.34156515738011	"Not Significant"	"Not Significant"	0.338670490597682	0.71618139340798
747	"Q0B933"	"Bamb_3786"	17.899887922024	18.5326374839266	16.9115792414021	17.9147938689906	18.6944191046885	16.647233549977	0.0292193745655582	0.0384213333823385	0.0294414769498616	0.971192858644342	0.976870837403291	0.231503691541637	0.287599878492364	4	12.260008396405	1.6764475622441	0.867537437319253	1.477453784331	"Not Significant"	"Not Significant"	0.0101628552283005	0.0126945197024648
748	"Q0B943"	"Bamb_3776"	21.4184888430996	21.942491596509	20.4222413790374	20.0197101661932	21.9529416897141	19.1283014975464	0.894089488397466	0.945703401591934	0.867363794331541	0.397849018463957	0.398362767765317	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.34073619768632	1.59386178335065	"Not Significant"	"Not Significant"	0.399721258877069	0.400281709052476
749	"Q0B945"	"Bamb_3774"	19.6200443759274	20.3474353798474	20.5410398807356	18.893710359782	20.6839746405396	17.6433629968275	1.09582387978714	1.18362600690785	1.06761109761575	0.302096360919149	0.3012911331541	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.28571224884218	1.58032576356451	"Not Significant"	"Not Significant"	0.521013649205864	0.519854506246918
750	"Q0B951"	"Bamb_3768"	23.4281587437451	23.4548796000756	22.0013394668106	21.1746892244701	23.5289805568788	20.4032242767218	1.25916125085355	1.19283165420807	1.19149169000822	0.29885375035931	0.250562438359156	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.67145869488392	1.6752202892345	"Not Significant"	"Not Significant"	0.601084033246138	0.524541289771294
751	"Q0B957"	"Bamb_3762"	21.0081960694268	22.4651319175387	23.0626805881135	20.9237569055775	23.0797868414783	15.115287547777	2.47239242674872	1.00692572647304	1.6211724477473	0.370937865282789	0.124208940253273	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	9.0433886234265	3.48873225031626	"Not Significant"	"Not Significant"	0.905847143588375	0.430698831691592
752	"Q0B960"	"Bamb_3759"	25.9287254638613	26.2091442471539	25.7376605806169	25.0117571952789	26.6010205949816	23.9495795298224	0.771057657183084	0.985375226302164	0.773645548031993	0.380225749045635	0.450242686013135	0.15826794001991	0.195908668078693	4	12.260008396405	1.6764475622441	0.918463050007121	1.48998160386131	"Not Significant"	"Not Significant"	0.346553333366699	0.419958475872002
753	"Q0B970"	"Bamb_3749"	20.293112367292	20.5123894050346	20.2656791371689	17.4119577888404	20.0156328341126	16.4404798988112	2.40103679591043	2.24362691123654	2.26429962996787	0.0882662749247305	0.0375618852583342	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.71785937505416	1.68663496480884	"Not Significant"	"Significant"	1.42525261830305	1.05420520142638
754	"Q0B974"	"Bamb_3745"	21.0064164852243	20.7574355877253	19.9874583275205	21.7947141123136	21.4112130439004	21.1936408577226	-0.882752537822168	-2.49744954525721	-0.94455208208037	0.066948806261796	0.358712744359881	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.187402664896675	1.31013904356544	"Not Significant"	"Not Significant"	0.445253193419238	1.17425716231944
755	"Q0B975"	"Bamb_3744"	21.975647884512	21.2789507606393	19.8387669070501	19.4892286249161	22.4249084781377	18.9043053305281	0.758307706206503	0.602845221514824	0.683206496544869	0.579122515447187	0.504095845476489	0.165538267921399	0.201434760327453	4	12.260008396405	1.6764475622441	2.37339789252314	1.84789896947292	"Not Significant"	"Not Significant"	0.297486881800237	0.237229549996026
756	"Q0B988"	"Bamb_3731"	24.7957547139785	24.65736424842	23.7125085286879	21.646759086175	24.7503168948058	22.1311938049819	1.54578590170788	1.51206162104753	1.47398984306154	0.205057100980472	0.159581167304901	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.56765669816353	1.64968475587196	"Not Significant"	"Not Significant"	0.797018362472466	0.688125186809379
757	"Q0B990"	"Bamb_3729"	20.1209820003578	19.9131436140758	17.97471706156	15.134747168669	19.2495671871856	15.1329013148895	2.83054233508315	1.84675151673118	2.37483371292916	0.138509951728427	0.0301817664108851	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	3.52381938149265	2.13090533968461	"Not Significant"	"Significant"	1.52025534640102	0.858519022083477
758	"Q0B994"	"Bamb_3725"	21.5526240726239	21.4674722175297	21.6181363273311	20.3858497648742	21.7205465474452	19.9403422763902	0.863831342925043	1.60976925229589	0.903789897659697	0.18273454948023	0.379302425481727	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.431938503192358	1.37029543028655	"Not Significant"	"Not Significant"	0.421014380155206	0.738179333161592
759	"Q0B998"	"Bamb_3721"	20.3379963938512	21.6231027342434	20.0086748134302	19.1904130812525	21.6940874789987	18.9047757234376	0.726832552611931	0.717009825281575	0.694435721799522	0.513007217525757	0.497212276592554	0.160002457251749	0.200203190628162	4	12.260008396405	1.6764475622441	1.54138023173076	1.64322068382669	"Not Significant"	"Not Significant"	0.303458156799137	0.289876524733097
760	"Q0B9A6"	"Bamb_3713"	19.7696409417753	20.2774190865437	23.0774253314044	22.8544324160366	19.5012151995334	21.3597109603025	-0.196957738716368	-0.139325166753403	-0.170508102512373	0.89592656261664	0.866714189059158	0.21844664764266	0.265689629013934	4	12.260008396405	1.6764475622441	2.99763130065992	2.00146184420669	"Not Significant"	"Not Significant"	0.0621240935023062	0.0477275871653809
761	"Q0B9B5"	"Bamb_3704"	22.3554693946328	22.2573866916449	22.4990410042378	22.9003413290418	22.5812070193604	23.3047991529122	-0.558150136932957	-2.52770881963867	-0.603736807742009	0.0648224898373987	0.554348729334619	0.15826794001991	0.207935717823833	4	12.260008396405	1.6764475622441	0.0731373537623697	1.28202951044624	"Not Significant"	"Not Significant"	0.256216943614004	1.18827429169511
762	"Q0B9B9"	"Bamb_3700"	22.2122873829422	22.2075291496022	19.7724627848705	20.9966582935104	21.7300338900292	18.9098227844169	0.851921449819448	0.72683494074714	0.784040413314319	0.507581952282481	0.4442886902725	0.160002457251749	0.195890764865824	4	12.260008396405	1.6764475622441	2.06071898321582	1.77097922830564	"Not Significant"	"Not Significant"	0.352334741935274	0.29449382819174
763	"Q0B9D2"	"Bamb_3687"	22.6521316049048	23.1674487733735	20.7082621516658	17.3536292976277	23.0811693799413	17.2221345225861	2.95696977659632	1.42743444606223	2.14614715591339	0.226629288078356	0.0472836612462498	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.4368395671514	2.84751510141211	"Not Significant"	"Significant"	1.32528890273845	0.64468396548375
764	"Q0B9D5"	"Bamb_3684"	16.2788305546693	16.3199014043149	16.5683196760511	18.3847493247934	20.0805677319119	19.8156846786608	-3.03798336677694	-5.68471585196357	-3.17952389615659	0.00472761891429231	0.00572972793990684	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.428395124382569	1.36942375083267	"Significant"	"Significant"	2.24186599880089	2.32535753849107
765	"Q0B9E6"	"Bamb_3673"	23.6474619398718	23.7582695801866	22.9181979402849	20.9417755121934	23.651299626074	22.6413664856676	1.02982927880271	1.23579908797394	1.02293463162776	0.284147421990696	0.321317792954156	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.04166000194329	1.52028834145522	"Not Significant"	"Not Significant"	0.493065224750844	0.546456279863115
766	"Q0B9F0"	"Bamb_3669"	20.6832893560992	20.7307387865238	18.466984553251	20.4700074045749	20.1831361899324	17.5668864880385	0.553660871109398	0.466137924868657	0.507594163700051	0.665369267310711	0.61855358119901	0.17959011010519	0.215005048553196	4	12.260008396405	1.6764475622441	2.1161675257265	1.78461969912433	"Not Significant"	"Not Significant"	0.20862267435148	0.17693726259796
767	"Q0B9F3"	"Bamb_3666"	26.8050126818395	26.5268335113618	23.7631418399334	22.1521771293901	26.9306666030298	21.6702067198426	2.11397919362408	1.08998373879308	1.58984899249111	0.336984119261297	0.131121675134434	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	5.64225406936968	2.65204521519547	"Not Significant"	"Not Significant"	0.882325511107829	0.472390565240522
768	"Q0B9F5"	"Bamb_3664"	22.1049518905389	22.5862790576101	18.880199316923	18.6320855665933	22.6805234973992	14.499721339663	2.58636662047218	0.982410370421693	1.62036775548255	0.381519203308746	0.124382560830437	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	10.3964616478964	3.82159137104564	"Not Significant"	"Not Significant"	0.905240506028051	0.418483597470228
769	"Q0B9G7"	"Bamb_3652"	21.5974160905797	21.6604468731168	20.8576439172002	19.1667319184355	21.3168891567365	19.726105045137	1.3019269201959	1.87673874959949	1.32802754406693	0.133784553887044	0.202510680101686	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.721866405674491	1.4416183706969	"Not Significant"	"Not Significant"	0.69355206782256	0.873594025199397
770	"Q0B9G9"	"Bamb_3650"	21.8211978599976	21.0728705569494	22.5359008832899	21.7346715865283	22.4487182574644	20.684830788592	0.187249555884051	0.282029863831368	0.191999635619115	0.791911083048532	0.850119819178777	0.200657356298827	0.261971846504599	4	12.260008396405	1.6764475622441	0.661214937659456	1.42669796806576	"Not Significant"	"Not Significant"	0.0705198588258695	0.101323578901956
771	"Q0B9H0"	"Bamb_3649"	23.9885855346897	24.0909555635373	23.5929761496839	22.7494373710522	24.0838331275509	22.238034977081	0.86707059074227	1.51911472802681	0.902593989761793	0.203355893458726	0.379918305480006	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.488673763394306	1.38425243665919	"Not Significant"	"Not Significant"	0.420309780471532	0.691743236785259
773	"Q0B9K3"	"Bamb_3616"	21.0037429862485	21.1836208443557	19.4060098044521	18.4686956286473	22.0872530476297	17.8115252172767	1.07529991383421	0.744466828320136	0.923449429028426	0.497952830049221	0.369274406972158	0.160002457251749	0.195102057241355	4	12.260008396405	1.6764475622441	3.12939063304551	2.03387494736713	"Not Significant"	"Not Significant"	0.432650790632056	0.302811795030612
774	"Q0B9K5"	"Bamb_3614"	24.6159384983372	24.0272398627248	22.6123654945638	22.0651320950653	26.1695910871499	21.1960449493319	0.608258574692941	0.369791100818694	0.495276691804377	0.730284213077211	0.627031186263326	0.190591110747943	0.216706130095872	4	12.260008396405	1.6764475622441	4.058399801024	2.26241337006165	"Not Significant"	"Not Significant"	0.202710858395356	0.136508087620305
775	"Q0B9K8"	"Bamb_3611"	19.9560300994652	20.1784022572347	17.4464725867644	17.6571090649447	20.6486911105019	16.1864818322696	1.02954097858271	0.652340392615043	0.853389625417294	0.549770590135935	0.405839876721086	0.163243210279054	0.195102057241355	4	12.260008396405	1.6764475622441	3.73619893716903	2.18315120586099	"Not Significant"	"Not Significant"	0.391645282612987	0.259818496364691
776	"Q0B9K9"	"Bamb_3610"	20.7630405021719	20.6257801770921	19.5611909705522	19.5901959453876	21.0745700755667	17.1095246203287	1.05857366951106	0.869566020339592	0.963432023482959	0.433605681633352	0.349441280618534	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.22294292629949	1.81088669677154	"Not Significant"	"Not Significant"	0.456625791723282	0.362905035773529
777	"Q0B9L5"	"Bamb_3604"	20.31528668396	20.2433041713034	18.7818719432623	17.6133866136697	20.7496010439823	17.1012370688473	1.29207935734215	1.03780406554643	1.16787625024041	0.357975912028183	0.259696842592174	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.325085350875	1.83601397151467	"Not Significant"	"Not Significant"	0.585533330513677	0.446146195772882
778	"Q0B9L9"	"acpP"	25.5906939455523	25.3495560669049	23.8422053041656	22.0661181037886	24.7271796876541	21.4891992194671	2.16665276857097	1.9049232745014	2.01087404505233	0.129501509742509	0.0612223415945749	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.94050566600665	1.74140647181537	"Not Significant"	"Not Significant"	1.21309006379202	0.887725168501503
779	"Q0B9M2"	"Bamb_3597"	19.7424147077131	20.8706446625377	18.6912187131877	19.3315438915626	20.4795118806145	15.7557743033302	1.24581600264374	0.800974468859276	1.03896719193118	0.468023052856195	0.31402399300954	0.159257231652361	0.195102057241355	4	12.260008396405	1.6764475622441	3.62878905580283	2.15672812445842	"Not Significant"	"Not Significant"	0.503037168380397	0.329732754871035
780	"Q0B9M5"	"Bamb_3594"	21.2375390903086	21.2660224316479	20.6003231025392	19.2824957320441	21.5205649713298	16.3517846943714	1.98301307558344	1.31129784734926	1.67280280400773	0.2599632188598	0.113493974316108	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	3.43036014751885	2.10791415008732	"Not Significant"	"Not Significant"	0.945027195657926	0.585088094245378
781	"Q0B9M6"	"Bamb_3593"	23.9989491473432	24.0126524980118	23.0721182077177	22.9308831263742	24.2448144211117	22.4503554655779	0.485888946669644	0.783577855127542	0.501882164421283	0.477085851156402	0.622478106132446	0.159463366145984	0.215752591372095	4	12.260008396405	1.6764475622441	0.576767778905215	1.40592376999759	"Not Significant"	"Not Significant"	0.205875919016289	0.321403463038257
782	"Q0B9P8"	"Bamb_3571"	23.0261255777762	23.038955148355	22.0671362720081	21.3093586646604	22.7401389650386	20.19592483985	1.29559817619676	1.6122262342773	1.29459099680898	0.182206682239297	0.21354479528891	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.968679139989514	1.50233487915076	"Not Significant"	"Not Significant"	0.670511009134614	0.739435699775545
783	"Q0B9Q4"	"Bamb_3565"	19.8228166447246	19.8415336360821	20.4665265959081	18.1889171852654	21.2783836635247	19.3113669464557	0.450736360489669	0.486054385109682	0.438987680368982	0.652354905748391	0.666448036511039	0.177599928524286	0.224793523109259	4	12.260008396405	1.6764475622441	1.28993169823024	1.58136375795792	"Not Significant"	"Not Significant"	0.176233707219807	0.185516067345903
784	"Q0B9S3"	"ilvD"	26.073205716677	26.5111711315623	25.4162223170577	24.3376970258862	26.5771549552378	23.923793168319	1.05398467195136	1.19301306973457	1.03616116402553	0.298790177181782	0.315291888880108	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.17076423261011	1.55204828339851	"Not Significant"	"Not Significant"	0.501287201659078	0.524633684185525
785	"Q0B9S9"	"Bamb_3540"	22.0729686605393	22.5115934220287	23.4913050937572	22.5672068903624	22.1759076655212	21.3048548435972	0.675965925614743	1.20447249297884	0.704677067948482	0.294800105747646	0.490982327818977	0.15826794001991	0.199515394999991	4	12.260008396405	1.6764475622441	0.472440472568455	1.38025900924388	"Not Significant"	"Not Significant"	0.308934139381764	0.530472365027332
786	"Q0B9T1"	"Bamb_3538"	21.4770922036083	21.6075651082885	19.7708671059841	18.7002568228434	21.9270169073081	18.8369502789347	1.13043346959821	0.935538011734731	1.03113805869969	0.402475236434653	0.317570746489817	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.19007202714227	1.80280037889129	"Not Significant"	"Not Significant"	0.498159510096277	0.395260835819426
787	"Q0B9T3"	"Bamb_3536"	25.3648952827427	25.2930211292171	24.7138198551438	23.757354196789	25.8170453190915	23.6839960504341	0.704446900263005	0.966510995913315	0.714016142206352	0.388520417978694	0.48534145671457	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.796845611808704	1.46006343033187	"Not Significant"	"Not Significant"	0.313952610697065	0.410586152712568
788	"Q0B9T4"	"Bamb_3535"	26.1020144499337	26.2250126285113	25.3192757495734	24.5813564517538	26.3783375927738	23.4142878041309	1.09077365978661	1.20191646850756	1.06687589912471	0.295685726890917	0.301613177232197	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.23541244315358	1.56795189401602	"Not Significant"	"Not Significant"	0.520549688418259	0.529169638889919
789	"Q0B9T5"	"Bamb_3534"	24.3961061515102	24.4579504318861	23.4062641834733	24.3400766454757	24.8861836658698	22.7767374280559	0.0857743424894259	0.119448394451061	0.0871111927610978	0.910679004352683	0.931646899041231	0.220929054654623	0.279905494891998	4	12.260008396405	1.6764475622441	0.773473468206413	1.45431382847866	"Not Significant"	"Not Significant"	0.0307486572325235	0.0406346759407748
790	"Q0B9T6"	"phnW"	25.1127108851044	24.9755254421144	24.9387192101105	24.3156874690549	25.8830398025016	23.2556590853622	0.524189726803548	0.685222465266886	0.527722672245972	0.53085018140559	0.604819201856159	0.162004635553083	0.214713411478927	4	12.260008396405	1.6764475622441	0.877819215970075	1.47998312586642	"Not Significant"	"Not Significant"	0.218374429266451	0.275028029896833
791	"Q0B9U0"	"Bamb_3529"	19.4255437512819	23.8398050523211	21.7749896927632	21.0551023416152	23.8150916387321	19.8065622082571	0.121194102587255	0.0696409454375017	0.0961821548541524	0.947821997093504	0.924551396054745	0.227843135713327	0.278884805388651	4	12.260008396405	1.6764475622441	4.54281359288758	2.38158029299403	"Not Significant"	"Not Significant"	0.0340689412895133	0.0232732163947205
792	"Q0B9W0"	"Bamb_3509"	19.724923469836	19.7509097593829	19.3043201242579	17.7780899666707	19.2095533166239	17.1629026647092	1.54320246849098	2.47580617496475	1.59315994174366	0.0685185414093712	0.130375868617063	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.582778866124483	1.40740251147735	"Not Significant"	"Not Significant"	0.8848027851093	1.16419189066572
793	"Q0B9W8"	"Bamb_3501"	26.9875016979316	26.9136494790879	24.3640603607656	23.6875243388751	27.4959467378892	22.458138229822	1.54120074373291	0.883428509622231	1.22171250978321	0.426904429369965	0.239233724067973	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	4.56527410087064	2.38710563035807	"Not Significant"	"Not Significant"	0.621177599164122	0.369669339126823
794	"Q0B9W9"	"Bamb_3500"	21.3321064989079	21.2023964848778	17.3442517891788	17.5018910226054	21.5143172399455	18.0777888016241	0.928252569596532	0.512515521752323	0.722717693386655	0.635293249750878	0.480120370725154	0.175029880492625	0.198928239063029	4	12.260008396405	1.6764475622441	4.92050337295553	2.47449286003833	"Not Significant"	"Not Significant"	0.318649867232575	0.1970257591957
795	"Q0BA15"	"Bamb_3454"	20.0840765176891	20.3774011935318	20.1329515051882	18.536968079486	18.5423442127163	17.6658771594211	1.94974658826188	6.39116806217809	2.09567028315304	0.0030766362141672	0.0521041878775944	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.139600547444394	1.29837961115017	"Not Significant"	"Not Significant"	1.28312736884949	2.5119238523128
796	"Q0BA30"	"Bamb_3439"	25.6232143936251	25.5161402872175	24.494726699727	21.9621871551697	26.1773114040779	19.5815426458464	2.63768005849191	1.34460504495318	1.97185180299041	0.249938736775456	0.065885703419911	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	5.77226177348509	2.68402741371492	"Not Significant"	"Not Significant"	1.18120881301499	0.602166429491438
797	"Q0BA31"	"Bamb_3438"	20.920126020687	20.6252450858919	20.1563497637198	18.1958047203677	20.3091921069599	16.2003430850227	2.33212698598278	1.93224910228549	2.12800019128958	0.12549039867254	0.0489674724789779	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.18509045238183	1.80157489987824	"Not Significant"	"Significant"	1.31009231208882	0.901389500980136
798	"Q0BA54"	"Bamb_3415"	22.3317512461661	22.5280982693624	23.1053835981999	21.7914983733327	21.7184576222556	21.7584932522605	0.898927955293149	3.85580621754586	0.971565624560317	0.0182122077513497	0.345498799963814	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.081528721793929	1.284093806559	"Not Significant"	"Not Significant"	0.461553456741299	1.73963740422646
799	"Q0BA57"	"Bamb_3412"	22.3233637793963	22.4641598266147	22.1429857823135	20.420083578282	20.8876252217366	20.0213378779577	1.86715423678279	6.99211282520721	2.0131305105368	0.0022014103820063	0.060962043932935	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.10696329994663	1.29035077212326	"Not Significant"	"Not Significant"	1.21494048041659	2.65729898969224
800	"Q0BA58"	"Bamb_3411"	24.1175936438419	24.0829403455781	23.5402595534611	22.6167686843911	24.160156410145	22.0752232038502	0.962881748164924	1.47686947419246	0.989323459869592	0.213764067395224	0.336999466966173	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.637606799945188	1.42089031111043	"Not Significant"	"Not Significant"	0.472370786053981	0.670065295588831
801	"Q0BA88"	"selA"	20.3268507734564	20.3922587181729	19.5396965098899	18.0028369863072	20.6070232170686	17.6365821410677	1.33745455235856	1.37259274687895	1.28920040738722	0.241808841526208	0.215367373309782	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.42418342291806	1.61438999543944	"Not Significant"	"Not Significant"	0.666820088711058	0.616527823591695
802	"Q0BA89"	"fdhE"	21.7419294073861	21.7167424437468	20.1943625059448	18.8699672879071	22.0342938793353	20.746324052134	0.667483045900439	0.63472684756498	0.632198487426438	0.560096817357856	0.536046173904318	0.164045571480903	0.204528458778899	4	12.260008396405	1.6764475622441	1.65881517768801	1.67210995450707	"Not Significant"	"Not Significant"	0.270797799471104	0.251736895118883
803	"Q0BA95"	"Bamb_3374"	23.8146028049793	24.0102637882742	22.2820092390228	20.6464954277342	23.0473176536536	21.084595612789	1.77615571269984	1.93397427810955	1.73319945158123	0.125241728148717	0.101979369743448	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.26517891567607	1.57527451570152	"Not Significant"	"Not Significant"	0.991487676402557	0.902250948398834
804	"Q0BA96"	"Bamb_3373"	22.3173861141759	22.4019752801435	23.1328103405224	21.6394025391337	22.8820183197696	21.2328635503333	0.69929577520172	1.24979776544145	0.729182048650321	0.279506161628741	0.476263424311754	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.469605938553805	1.37956170726333	"Not Significant"	"Not Significant"	0.322152769799575	0.553608613781615
806	"Q0BAB2"	"metZ"	25.0436848345036	25.2180061976004	23.9825055345494	23.5645346942338	25.5774143057836	23.2148829191502	0.629121549161927	0.756811532126259	0.625168782261552	0.491293108353592	0.540535579726187	0.160002457251749	0.205277489909725	4	12.260008396405	1.6764475622441	1.03653721499359	1.51902812391417	"Not Significant"	"Not Significant"	0.267175714161758	0.308659327916875
807	"Q0BAB3"	"purF"	25.9551787845068	26.1776535722448	24.7574559347419	24.3329259792145	26.3913935966012	23.4436690090138	0.90743323555468	0.927807272656346	0.873984190757196	0.406023803407129	0.394852304577809	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.43484529339531	1.61701284045091	"Not Significant"	"Not Significant"	0.403565322859214	0.391448504882575
808	"Q0BAB5"	"Bamb_3353"	24.1046160285793	24.6131302772596	19.2092915255255	18.2609103477698	20.8735011876244	17.2474825347609	3.84838125373643	1.89258370332629	2.82188975116523	0.131358158097708	0.0121309128759478	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.20207834046998	2.7897632919522	"Not Significant"	"Significant"	1.91610651635772	0.881542949853213
809	"Q0BAB6"	"Bamb_3352"	22.5544989202444	23.0263451262198	21.8130765782404	20.861132353082	22.5536086714128	20.194242256306	1.26164578130124	1.60515691270562	1.26502211592237	0.1837297687327	0.223693269893119	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.926682905904538	1.49200370758894	"Not Significant"	"Not Significant"	0.650347082028759	0.735820471625986
810	"Q0BAB7"	"accD"	24.9180705234741	24.9346760314762	23.3396010354548	21.9398044456677	25.2579980564465	21.0087431924638	1.6619339652757	1.19235328554704	1.44619180458457	0.299021445220933	0.167124218636103	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.91412972544562	1.98092026189539	"Not Significant"	"Not Significant"	0.776960610203089	0.52429766382563
811	"Q0BAB8"	"trpA"	25.8350407399355	25.8064884590112	24.6130740570448	23.5652322661908	26.1357679883216	23.399108911378	1.0514980300337	1.08062278634974	1.01386605361105	0.340666693998424	0.325496660019839	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.42023412607035	1.61341845920122	"Not Significant"	"Not Significant"	0.487453463447235	0.467670324077433
812	"Q0BAB9"	"Bamb_3349"	20.8910419958137	20.8433751787735	18.1875163931177	18.3992862703234	20.7128023694235	17.7897883355952	1.00668553078759	0.798175587456657	0.906221814563726	0.469472024400766	0.378052087996347	0.159257231652361	0.195102057241355	4	12.260008396405	1.6764475622441	2.38606368453458	1.85101478385694	"Not Significant"	"Not Significant"	0.422448358969867	0.328390282014194
813	"Q0BAC0"	"trpB"	25.8972374337661	25.8490958010414	24.4401873712367	24.4034713458309	26.1245320194389	24.0219986116458	0.545506209709547	0.678400950727302	0.545028581540339	0.534736786617672	0.593131683853004	0.162302989244744	0.212870459972418	4	12.260008396405	1.6764475622441	0.969879457095506	1.50263015995916	"Not Significant"	"Not Significant"	0.226848876244865	0.271859938070003
814	"Q0BAC1"	"trpF"	21.9647272361052	21.8051061925174	21.3483002401451	18.2824278591445	21.3821596012494	19.3027593932173	2.05026227171881	2.2032212783538	1.9954212292473	0.0923205932106369	0.0630321245210733	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.29895427788555	1.58358333360274	"Not Significant"	"Not Significant"	1.20043805457153	1.03470141359824
815	"Q0BAC3"	"Bamb_3345"	20.0047032739544	20.6184500297564	19.2458126412727	14.6120492189576	21.3720424466197	17.1069155842261	2.25931956506005	1.12228082759884	1.66573587592784	0.324553973348198	0.114911961057867	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	6.0791589369826	2.75952483192421	"Not Significant"	"Not Significant"	0.93963476373061	0.488713069655229
816	"Q0BAC4"	"asd"	26.7485521925796	26.6615291303422	25.630426004376	24.8289542253446	26.5054883663432	23.7625337065644	1.31451034301515	1.50166989001399	1.29447500406014	0.207590018784128	0.213583884297186	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.14939771307473	1.54679206974487	"Not Significant"	"Not Significant"	0.670431519550066	0.682793531802315
817	"Q0BAC5"	"leuB"	26.8040279910474	26.7843165341251	26.2170817604599	25.2592559335002	27.0756149389409	24.7566418301617	0.904637861009849	1.23898023303672	0.916708240695875	0.283086314004538	0.372692492363329	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.799672246695909	1.46075878910864	"Not Significant"	"Not Significant"	0.42864935572488	0.548081126381924
818	"Q0BAE5"	"Bamb_3323"	19.5131030042325	19.98537501302	19.6064269015437	18.9440371266865	17.1739581812253	18.7162233049619	1.42356210197418	2.47830961492468	1.48106315420555	0.0683348445091873	0.157707392356072	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.49491768280944	1.38578845540234	"Not Significant"	"Not Significant"	0.802147949130161	1.16535778944814
819	"Q0BAF2"	"Bamb_3316"	28.9814715590699	29.151825961939	28.5557425914096	27.5871350687266	29.4243631176706	27.0254878534323	0.884018024196297	1.18538059472473	0.893216151479635	0.301475793008069	0.384771096267676	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.834253182729349	1.46926578004995	"Not Significant"	"Not Significant"	0.414797559302934	0.520747553789425
